x,y,z
29.079,727.954,-0.042
29.077,728.054,-0.042
29.074,728.154,-0.042
29.071,728.254,-0.042
29.068,728.354,-0.042
29.065,728.454,-0.042
29.063,728.554,-0.042
29.06,728.654,-0.042
29.057,728.754,-0.042
29.054,728.854,-0.042
29.052,728.954,-0.042
29.049,729.054,-0.042
29.046,729.154,-0.042
29.044,729.254,-0.042
29.04,729.353,-0.042
29.037,729.453,-0.042
29.035,729.553,-0.042
29.031,729.653,-0.042
29.029,729.753,-0.042
29.026,729.853,-0.042
29.023,729.953,-0.042
29.021,730.053,-0.042
29.017,730.153,-0.042
29.015,730.253,-0.042
29.012,730.353,-0.042
29.009,730.453,-0.042
29.006,730.553,-0.042
29.004,730.653,-0.042
29.001,730.753,-0.042
28.998,730.853,-0.042
28.996,730.953,-0.042
28.992,731.053,-0.042
28.989,731.153,-0.042
28.987,731.253,-0.042
28.983,731.353,-0.042
28.981,731.452,-0.042
28.978,731.552,-0.042
28.975,731.652,-0.042
28.972,731.752,-0.042
28.969,731.852,-0.042
28.967,731.952,-0.042
28.964,732.052,-0.042
28.961,732.152,-0.042
28.958,732.252,-0.042
28.956,732.352,-0.042
28.952,732.452,-0.042
28.95,732.552,-0.042
28.947,732.652,-0.042
28.944,732.752,-0.042
28.941,732.852,-0.042
28.939,732.952,-0.042
28.935,733.052,-0.042
28.933,733.152,-0.042
28.931,733.252,-0.042
28.927,733.352,-0.042
28.925,733.452,-0.042
28.921,733.552,-0.042
28.919,733.651,-0.042
28.916,733.751,-0.042
28.913,733.851,-0.042
28.91,733.951,-0.042
28.908,734.051,-0.042
28.904,734.151,-0.042
28.902,734.251,-0.042
28.899,734.351,-0.042
28.896,734.451,-0.042
28.893,734.551,-0.042
28.891,734.651,-0.043
28.887,734.751,-0.043
28.885,734.851,-0.043
28.882,734.951,-0.043
28.879,735.051,-0.043
28.876,735.151,-0.043
28.873,735.251,-0.043
28.87,735.351,-0.043
28.868,735.451,-0.043
28.864,735.551,-0.043
28.862,735.651,-0.043
28.86,735.75,-0.043
28.856,735.85,-0.043
28.854,735.95,-0.043
28.851,736.05,-0.043
28.848,736.15,-0.043
28.845,736.25,-0.043
28.843,736.35,-0.043
28.839,736.45,-0.043
28.837,736.55,-0.043
28.834,736.65,-0.043
28.831,736.75,-0.043
28.828,736.85,-0.043
28.825,736.95,-0.043
28.823,737.05,-0.043
28.82,737.15,-0.043
28.817,737.25,-0.043
28.814,737.35,-0.043
28.812,737.45,-0.043
28.808,737.55,-0.043
28.806,737.65,-0.043
28.803,737.75,-0.043
28.8,737.849,-0.043
28.797,737.949,-0.043
28.795,738.049,-0.043
28.791,738.149,-0.043
28.789,738.249,-0.043
28.786,738.349,-0.043
28.783,738.449,-0.043
28.781,738.549,-0.043
28.778,738.649,-0.043
28.775,738.749,-0.043
28.772,738.849,-0.043
28.769,738.949,-0.043
28.766,739.049,-0.043
28.764,739.149,-0.043
28.76,739.249,-0.043
28.758,739.349,-0.043
28.755,739.449,-0.043
28.752,739.549,-0.043
28.749,739.649,-0.043
28.747,739.749,-0.043
28.743,739.849,-0.043
28.741,739.948,-0.043
28.738,740.048,-0.043
28.735,740.148,-0.043
28.732,740.248,-0.043
28.73,740.348,-0.043
28.726,740.448,-0.043
28.724,740.548,-0.043
28.721,740.648,-0.043
28.718,740.748,-0.043
28.716,740.848,-0.043
28.712,740.948,-0.043
28.71,741.048,-0.043
28.707,741.148,-0.043
28.704,741.248,-0.043
28.701,741.348,-0.043
28.699,741.448,-0.043
28.695,741.548,-0.043
28.693,741.648,-0.043
28.69,741.748,-0.043
28.687,741.848,-0.043
28.685,741.948,-0.043
28.682,742.047,-0.043
28.679,742.147,-0.043
28.676,742.247,-0.043
28.673,742.347,-0.043
28.67,742.447,-0.043
28.668,742.547,-0.043
28.665,742.647,-0.043
28.662,742.747,-0.043
28.66,742.847,-0.043
28.656,742.947,-0.043
28.654,743.047,-0.043
28.651,743.147,-0.043
28.648,743.247,-0.044
28.645,743.347,-0.044
28.643,743.447,-0.044
28.639,743.547,-0.044
28.637,743.647,-0.044
28.634,743.747,-0.044
28.631,743.847,-0.044
28.628,743.947,-0.044
28.625,744.047,-0.044
28.623,744.147,-0.044
28.62,744.246,-0.044
28.617,744.346,-0.044
28.614,744.446,-0.044
28.612,744.546,-0.044
28.608,744.646,-0.044
28.605,744.746,-0.044
28.603,744.846,-0.044
28.6,744.946,-0.044
28.597,745.046,-0.044
28.595,745.146,-0.044
28.591,745.246,-0.044
28.589,745.346,-0.044
28.587,745.446,-0.044
28.583,745.546,-0.044
28.581,745.646,-0.044
28.577,745.746,-0.044
28.575,745.846,-0.044
28.572,745.946,-0.044
28.569,746.046,-0.044
28.566,746.146,-0.044
28.564,746.246,-0.044
28.56,746.346,-0.044
28.558,746.445,-0.044
28.555,746.545,-0.044
28.552,746.645,-0.044
28.549,746.745,-0.044
28.547,746.845,-0.044
28.543,746.945,-0.044
28.541,747.045,-0.044
28.538,747.145,-0.044
28.535,747.245,-0.044
28.532,747.345,-0.044
28.529,747.445,-0.044
28.527,747.545,-0.044
28.524,747.645,-0.044
28.521,747.745,-0.044
28.518,747.845,-0.044
28.516,747.945,-0.044
28.512,748.045,-0.044
28.51,748.145,-0.044
28.508,748.245,-0.044
28.504,748.345,-0.044
28.502,748.445,-0.044
28.499,748.544,-0.044
28.496,748.644,-0.044
28.494,748.744,-0.044
28.491,748.844,-0.044
28.488,748.944,-0.044
28.485,749.044,-0.044
28.482,749.144,-0.044
28.48,749.244,-0.044
28.477,749.344,-0.044
28.474,749.444,-0.044
28.471,749.544,-0.044
28.469,749.644,-0.044
28.465,749.744,-0.044
28.463,749.844,-0.044
28.46,749.944,-0.044
28.457,750.044,-0.044
28.454,750.144,-0.044
28.452,750.244,-0.044
28.448,750.344,-0.044
28.446,750.444,-0.044
28.443,750.544,-0.044
28.44,750.643,-0.044
28.437,750.743,-0.044
28.434,750.843,-0.044
28.432,750.943,-0.044
28.429,751.043,-0.044
28.426,751.143,-0.044
28.423,751.243,-0.044
28.421,751.343,-0.044
28.417,751.443,-0.044
28.415,751.543,-0.044
28.412,751.643,-0.044
28.409,751.743,-0.044
28.406,751.843,-0.045
28.404,751.943,-0.045
28.4,752.043,-0.045
28.398,752.143,-0.045
28.395,752.243,-0.045
28.392,752.343,-0.045
28.389,752.443,-0.045
28.386,752.543,-0.045
28.383,752.643,-0.045
28.381,752.743,-0.045
28.377,752.842,-0.045
28.375,752.942,-0.045
28.373,753.042,-0.045
28.369,753.142,-0.045
28.367,753.242,-0.045
28.364,753.342,-0.045
28.361,753.442,-0.045
28.358,753.542,-0.045
28.356,753.642,-0.045
28.352,753.742,-0.045
28.35,753.842,-0.045
28.347,753.942,-0.045
28.344,754.042,-0.045
28.341,754.142,-0.045
28.338,754.242,-0.045
28.335,754.342,-0.045
28.333,754.442,-0.045
28.33,754.542,-0.045
28.327,754.642,-0.045
28.325,754.742,-0.045
28.321,754.842,-0.045
28.319,754.942,-0.045
28.316,755.041,-0.045
28.313,755.141,-0.045
28.311,755.241,-0.045
28.308,755.341,-0.045
28.305,755.441,-0.045
28.302,755.541,-0.045
28.3,755.641,-0.045
28.296,755.741,-0.045
28.294,755.84,-0.045
28.291,755.94,-0.045
28.288,756.04,-0.045
28.286,756.14,-0.045
28.282,756.24,-0.045
28.28,756.34,-0.045
28.277,756.44,-0.045
28.274,756.54,-0.045
28.271,756.64,-0.045
28.269,756.74,-0.045
28.265,756.84,-0.045
28.263,756.94,-0.045
28.26,757.04,-0.045
28.257,757.139,-0.045
28.255,757.239,-0.045
28.252,757.339,-0.045
28.249,757.439,-0.045
28.246,757.539,-0.045
28.243,757.639,-0.045
28.24,757.739,-0.045
28.237,757.839,-0.045
28.234,757.939,-0.045
28.231,758.039,-0.045
28.229,758.139,-0.045
28.225,758.239,-0.045
28.223,758.339,-0.045
28.22,758.439,-0.045
28.217,758.539,-0.045
28.214,758.639,-0.045
28.212,758.739,-0.045
28.209,758.839,-0.045
28.206,758.939,-0.045
28.204,759.039,-0.045
28.2,759.139,-0.045
28.198,759.239,-0.045
28.195,759.338,-0.045
28.192,759.438,-0.045
28.189,759.538,-0.045
28.186,759.638,-0.045
28.183,759.738,-0.045
28.181,759.838,-0.045
28.177,759.938,-0.045
28.175,760.038,-0.045
28.172,760.138,-0.045
28.169,760.238,-0.046
28.166,760.338,-0.046
28.164,760.438,-0.046
28.16,760.538,-0.046
28.158,760.638,-0.046
28.155,760.738,-0.046
28.152,760.838,-0.046
28.151,760.938,-0.046
28.149,761.038,-0.046
28.147,761.138,-0.046
28.145,761.238,-0.046
28.143,761.338,-0.046
28.142,761.438,-0.046
28.14,761.538,-0.046
28.138,761.638,-0.046
28.136,761.738,-0.046
28.135,761.838,-0.046
28.133,761.938,-0.046
28.131,762.037,-0.046
28.13,762.137,-0.046
28.127,762.237,-0.046
28.124,762.337,-0.046
28.122,762.437,-0.046
28.118,762.537,-0.046
28.116,762.637,-0.046
28.113,762.737,-0.046
28.11,762.837,-0.046
28.107,762.937,-0.046
28.104,763.037,-0.046
28.101,763.137,-0.046
28.098,763.237,-0.046
28.095,763.337,-0.046
28.092,763.437,-0.046
28.09,763.537,-0.046
28.086,763.637,-0.046
28.084,763.737,-0.046
28.081,763.837,-0.046
28.078,763.937,-0.046
28.075,764.037,-0.046
28.073,764.137,-0.046
28.068,764.236,-0.046
28.065,764.336,-0.046
28.062,764.436,-0.046
28.058,764.536,-0.046
28.055,764.636,-0.046
28.051,764.736,-0.046
28.048,764.836,-0.046
28.045,764.936,-0.046
28.04,765.036,-0.046
28.037,765.136,-0.046
28.034,765.236,-0.046
28.03,765.336,-0.046
28.027,765.436,-0.046
28.024,765.536,-0.046
28.02,765.636,-0.046
28.016,765.735,-0.046
28.013,765.835,-0.046
28.009,765.935,-0.046
28.006,766.035,-0.046
28.003,766.135,-0.046
27.999,766.235,-0.046
27.995,766.335,-0.046
27.991,766.435,-0.046
27.988,766.535,-0.046
27.985,766.635,-0.046
27.981,766.735,-0.046
27.978,766.835,-0.046
27.975,766.935,-0.046
27.971,767.035,-0.046
27.968,767.135,-0.046
27.965,767.235,-0.046
27.961,767.335,-0.046
27.957,767.434,-0.046
27.954,767.534,-0.046
27.95,767.634,-0.046
27.947,767.734,-0.046
27.944,767.834,-0.046
27.94,767.934,-0.046
27.937,768.034,-0.046
27.932,768.134,-0.046
27.929,768.234,-0.046
27.926,768.334,-0.046
27.922,768.434,-0.046
27.919,768.534,-0.047
27.916,768.634,-0.047
27.912,768.734,-0.047
27.909,768.834,-0.047
27.906,768.934,-0.047
27.901,769.033,-0.047
27.898,769.133,-0.047
27.895,769.233,-0.047
27.891,769.333,-0.047
27.888,769.433,-0.047
27.885,769.533,-0.047
27.881,769.633,-0.047
27.878,769.733,-0.047
27.874,769.833,-0.047
27.871,769.933,-0.047
27.868,770.033,-0.047
27.863,770.133,-0.047
27.86,770.233,-0.047
27.857,770.333,-0.047
27.853,770.433,-0.047
27.85,770.533,-0.047
27.847,770.632,-0.047
27.842,770.732,-0.047
27.839,770.832,-0.047
27.836,770.932,-0.047
27.832,771.032,-0.047
27.829,771.132,-0.047
27.827,771.232,-0.047
27.823,771.332,-0.047
27.819,771.432,-0.047
27.815,771.532,-0.047
27.812,771.632,-0.047
27.837,771.728,-0.047
27.861,771.826,-0.047
27.885,771.923,-0.047
27.91,772.019,-0.047
27.934,772.117,-0.047
27.958,772.213,-0.047
27.982,772.311,-0.047
28.007,772.408,-0.047
28.032,772.504,-0.047
28.055,772.602,-0.047
28.08,772.698,-0.047
28.104,772.796,-0.047
28.129,772.893,-0.047
28.153,772.989,-0.047
28.177,773.087,-0.047
28.202,773.183,-0.047
28.226,773.281,-0.047
28.251,773.378,-0.047
28.276,773.474,-0.047
28.3,773.571,-0.047
28.324,773.668,-0.047
28.349,773.765,-0.047
28.373,773.862,-0.047
28.397,773.959,-0.047
28.422,774.056,-0.047
28.453,774.151,-0.047
28.485,774.246,-0.047
28.517,774.341,-0.047
28.548,774.436,-0.047
28.579,774.53,-0.047
28.615,774.624,-0.047
28.651,774.717,-0.047
28.685,774.811,-0.047
28.721,774.905,-0.047
28.757,774.998,-0.047
28.794,775.091,-0.047
28.831,775.184,-0.047
28.868,775.276,-0.047
28.904,775.369,-0.047
28.942,775.462,-0.047
28.98,775.555,-0.047
29.018,775.647,-0.047
29.056,775.74,-0.047
29.094,775.833,-0.047
29.132,775.925,-0.047
29.17,776.018,-0.047
29.209,776.11,-0.047
29.247,776.202,-0.047
29.286,776.294,-0.047
29.325,776.386,-0.047
29.375,776.473,-0.047
29.425,776.559,-0.047
29.475,776.646,-0.047
29.525,776.732,-0.048
29.576,776.818,-0.048
29.632,776.901,-0.048
29.689,776.984,-0.048
29.745,777.066,-0.048
29.801,777.15,-0.048
29.857,777.232,-0.048
29.916,777.312,-0.048
29.974,777.394,-0.048
30.033,777.474,-0.048
30.092,777.556,-0.048
30.151,777.636,-0.048
30.211,777.716,-0.048
30.272,777.796,-0.048
30.332,777.875,-0.048
30.392,777.956,-0.048
30.452,778.035,-0.048
30.513,778.115,-0.048
30.573,778.194,-0.048
30.634,778.274,-0.048
30.696,778.353,-0.048
30.757,778.432,-0.048
30.817,778.511,-0.048
30.878,778.59,-0.048
30.939,778.67,-0.048
31.0,778.749,-0.048
31.061,778.828,-0.048
31.128,778.903,-0.048
31.194,778.978,-0.048
31.26,779.052,-0.048
31.326,779.128,-0.048
31.393,779.203,-0.048
31.461,779.275,-0.048
31.529,779.348,-0.048
31.599,779.422,-0.048
31.667,779.494,-0.048
31.735,779.567,-0.048
31.804,779.638,-0.048
31.875,779.71,-0.048
31.944,779.782,-0.048
32.014,779.853,-0.048
32.084,779.925,-0.048
32.154,779.997,-0.048
32.224,780.067,-0.048
32.295,780.139,-0.048
32.365,780.21,-0.048
32.435,780.281,-0.048
32.506,780.352,-0.048
32.576,780.423,-0.048
32.647,780.493,-0.048
32.717,780.564,-0.048
32.788,780.636,-0.048
32.859,780.706,-0.048
32.929,780.777,-0.048
32.999,780.848,-0.048
33.071,780.918,-0.048
33.141,780.989,-0.048
33.211,781.06,-0.048
33.282,781.13,-0.048
33.358,781.195,-0.048
33.436,781.259,-0.048
33.512,781.324,-0.048
33.589,781.388,-0.048
33.665,781.452,-0.048
33.742,781.516,-0.048
33.819,781.58,-0.048
33.896,781.644,-0.048
33.972,781.708,-0.048
34.049,781.773,-0.048
34.126,781.836,-0.048
34.203,781.9,-0.048
34.279,781.965,-0.048
34.356,782.029,-0.048
34.432,782.094,-0.048
34.509,782.158,-0.048
34.586,782.221,-0.048
34.663,782.286,-0.048
34.739,782.35,-0.048
34.816,782.414,-0.048
34.892,782.479,-0.048
34.969,782.542,-0.048
35.046,782.607,-0.048
35.123,782.671,-0.048
35.199,782.735,-0.048
35.276,782.8,-0.048
35.352,782.864,-0.048
35.429,782.927,-0.048
35.506,782.992,-0.048
35.583,783.056,-0.048
35.65,783.131,-0.048
35.716,783.204,-0.048
35.784,783.279,-0.048
35.851,783.353,-0.048
35.917,783.427,-0.048
35.984,783.502,-0.048
36.052,783.575,-0.048
36.119,783.65,-0.048
36.185,783.724,-0.048
36.252,783.798,-0.048
36.32,783.872,-0.048
36.387,783.947,-0.048
36.453,784.021,-0.048
36.521,784.095,-0.048
36.588,784.17,-0.048
36.654,784.243,-0.048
36.721,784.318,-0.048
36.789,784.392,-0.048
36.856,784.466,-0.048
36.923,784.541,-0.049
36.989,784.614,-0.049
37.057,784.689,-0.049
37.123,784.764,-0.049
37.19,784.838,-0.049
37.257,784.912,-0.049
37.324,784.986,-0.049
37.391,785.061,-0.049
37.458,785.135,-0.049
37.526,785.209,-0.049
37.592,785.283,-0.049
37.659,785.357,-0.049
37.725,785.432,-0.049
37.793,785.506,-0.049
37.859,785.581,-0.049
37.925,785.656,-0.049
37.985,785.736,-0.049
38.044,785.816,-0.049
38.103,785.898,-0.049
38.163,785.978,-0.049
38.222,786.059,-0.049
38.281,786.139,-0.049
38.34,786.219,-0.049
38.399,786.3,-0.049
38.459,786.38,-0.049
38.518,786.461,-0.049
38.577,786.542,-0.049
38.636,786.623,-0.049
38.696,786.703,-0.049
38.755,786.783,-0.049
38.815,786.864,-0.049
38.874,786.944,-0.049
38.933,787.025,-0.049
38.992,787.105,-0.049
39.051,787.185,-0.049
39.111,787.266,-0.049
39.171,787.346,-0.049
39.23,787.428,-0.049
39.289,787.508,-0.049
39.348,787.588,-0.049
39.407,787.669,-0.049
39.467,787.749,-0.049
39.526,787.83,-0.049
39.585,787.91,-0.049
39.644,787.991,-0.049
39.705,788.071,-0.049
39.763,788.152,-0.049
39.822,788.233,-0.049
39.88,788.314,-0.049
39.939,788.396,-0.049
39.998,788.476,-0.049
40.056,788.557,-0.049
40.115,788.638,-0.049
40.173,788.719,-0.049
40.233,788.799,-0.049
40.291,788.881,-0.049
40.338,788.969,-0.049
40.385,789.057,-0.049
40.431,789.146,-0.049
40.477,789.234,-0.049
40.524,789.323,-0.049
40.57,789.412,-0.049
40.617,789.5,-0.049
40.664,789.589,-0.049
40.71,789.677,-0.049
40.757,789.766,-0.049
40.803,789.854,-0.049
40.85,789.942,-0.049
40.896,790.031,-0.049
40.943,790.12,-0.049
40.99,790.209,-0.049
41.035,790.297,-0.049
41.082,790.385,-0.049
41.129,790.474,-0.049
41.175,790.562,-0.049
41.222,790.65,-0.049
41.269,790.739,-0.049
41.315,790.827,-0.049
41.362,790.917,-0.049
41.409,791.005,-0.049
41.455,791.093,-0.049
41.502,791.182,-0.049
41.548,791.27,-0.049
41.595,791.359,-0.049
41.641,791.447,-0.049
41.687,791.535,-0.049
41.732,791.625,-0.049
41.777,791.714,-0.049
41.823,791.804,-0.049
41.868,791.893,-0.049
41.913,791.982,-0.049
41.958,792.071,-0.049
42.003,792.161,-0.049
42.049,792.25,-0.049
42.094,792.339,-0.05
42.139,792.428,-0.05
42.183,792.517,-0.05
42.229,792.606,-0.05
42.274,792.695,-0.05
42.319,792.784,-0.05
42.365,792.874,-0.05
42.41,792.964,-0.05
42.455,793.053,-0.05
42.5,793.142,-0.05
42.577,793.204,-0.05
42.658,793.263,-0.05
42.739,793.322,-0.05
42.819,793.381,-0.05
42.9,793.44,-0.05
42.98,793.5,-0.05
43.061,793.559,-0.05
43.141,793.618,-0.05
43.221,793.677,-0.05
43.302,793.737,-0.05
43.383,793.796,-0.05
43.463,793.855,-0.05
43.544,793.913,-0.05
43.624,793.973,-0.05
43.705,794.032,-0.05
43.786,794.091,-0.05
43.866,794.15,-0.05
43.947,794.21,-0.05
44.028,794.269,-0.05
44.108,794.328,-0.05
44.189,794.387,-0.05
44.28,794.427,-0.05
44.374,794.463,-0.05
44.467,794.498,-0.05
44.56,794.534,-0.05
44.654,794.571,-0.05
44.747,794.606,-0.05
44.84,794.642,-0.05
44.934,794.678,-0.05
45.027,794.714,-0.05
45.12,794.75,-0.05
45.214,794.786,-0.05
45.307,794.821,-0.05
45.4,794.857,-0.05
45.494,794.894,-0.05
45.587,794.929,-0.05
45.681,794.965,-0.05
45.774,795.001,-0.05
45.867,795.036,-0.05
45.96,795.073,-0.05
46.054,795.109,-0.05
46.147,795.144,-0.05
46.241,795.18,-0.05
46.334,795.216,-0.05
46.428,795.248,-0.05
46.527,795.264,-0.05
46.625,795.279,-0.05
46.724,795.296,-0.05
46.824,795.311,-0.05
46.922,795.326,-0.05
47.021,795.343,-0.05
47.12,795.358,-0.05
47.218,795.374,-0.05
47.317,795.39,-0.05
47.416,795.405,-0.05
47.514,795.421,-0.05
47.613,795.437,-0.05
47.711,795.453,-0.05
47.811,795.468,-0.05
47.91,795.484,-0.05
48.008,795.5,-0.05
48.107,795.515,-0.05
48.206,795.531,-0.05
48.304,795.547,-0.05
48.403,795.562,-0.05
48.502,795.578,-0.05
48.6,795.594,-0.05
48.699,795.61,-0.05
48.799,795.625,-0.05
48.897,795.641,-0.05
48.996,795.657,-0.05
49.095,795.672,-0.05
49.193,795.689,-0.05
49.292,795.705,-0.05
49.39,795.72,-0.05
49.489,795.737,-0.05
49.588,795.752,-0.05
49.686,795.768,-0.05
49.785,795.785,-0.05
49.884,795.8,-0.05
49.982,795.816,-0.05
50.082,795.833,-0.05
50.181,795.848,-0.05
50.279,795.864,-0.05
50.378,795.88,-0.05
50.477,795.896,-0.05
50.575,795.912,-0.05
50.674,795.928,-0.05
50.773,795.944,-0.05
50.871,795.959,-0.05
50.97,795.976,-0.05
51.068,795.992,-0.05
51.167,796.007,-0.05
51.266,796.024,-0.05
51.364,796.039,-0.05
51.464,796.055,-0.05
51.563,796.072,-0.05
51.661,796.083,-0.05
51.761,796.089,-0.05
51.861,796.095,-0.05
51.961,796.101,-0.05
52.061,796.106,-0.05
52.161,796.112,-0.05
52.261,796.118,-0.05
52.361,796.123,-0.05
52.46,796.13,-0.05
52.559,796.135,-0.05
52.659,796.14,-0.05
52.759,796.147,-0.05
52.859,796.152,-0.05
52.959,796.157,-0.05
53.059,796.163,-0.05
53.159,796.167,-0.05
53.259,796.172,-0.05
53.359,796.176,-0.05
53.458,796.181,-0.05
53.558,796.186,-0.05
53.658,796.19,-0.05
53.758,796.194,-0.05
53.858,796.199,-0.05
53.958,796.204,-0.05
54.058,796.208,-0.05
54.158,796.213,-0.05
54.258,796.217,-0.05
54.358,796.221,-0.05
54.458,796.227,-0.05
54.557,796.231,-0.05
54.657,796.235,-0.05
54.757,796.24,-0.05
54.857,796.244,-0.05
54.957,796.25,-0.05
55.057,796.254,-0.05
55.157,796.258,-0.05
55.257,796.263,-0.05
55.357,796.267,-0.05
55.457,796.272,-0.05
55.557,796.277,-0.05
55.657,796.281,-0.05
55.756,796.285,-0.05
55.856,796.291,-0.05
55.955,796.295,-0.05
56.055,796.299,-0.05
56.155,796.304,-0.05
56.255,796.309,-0.05
56.355,796.313,-0.05
56.455,796.318,-0.05
56.555,796.322,-0.05
56.655,796.326,-0.05
56.755,796.332,-0.05
56.854,796.336,-0.05
56.954,796.341,-0.05
57.054,796.345,-0.05
57.154,796.35,-0.05
57.254,796.355,-0.05
57.354,796.359,-0.05
57.454,796.363,-0.05
57.554,796.369,-0.05
57.654,796.373,-0.05
57.754,796.377,-0.05
57.854,796.382,-0.05
57.953,796.387,-0.05
58.053,796.393,-0.05
58.153,796.402,-0.05
58.253,796.41,-0.05
58.352,796.418,-0.05
58.452,796.427,-0.05
58.551,796.435,-0.05
58.651,796.443,-0.05
58.751,796.452,-0.05
58.85,796.461,-0.05
58.95,796.469,-0.05
59.05,796.478,-0.05
59.149,796.486,-0.05
59.249,796.495,-0.05
59.348,796.503,-0.05
59.448,796.512,-0.05
59.548,796.524,-0.05
59.646,796.535,-0.05
59.746,796.545,-0.05
59.846,796.557,-0.05
59.945,796.568,-0.05
60.044,796.579,-0.05
60.144,796.59,-0.05
60.243,796.601,-0.05
60.343,796.612,-0.05
60.441,796.624,-0.05
60.541,796.634,-0.05
60.641,796.645,-0.05
60.74,796.657,-0.05
60.839,796.668,-0.05
60.938,796.679,-0.05
61.038,796.69,-0.05
61.138,796.701,-0.05
61.237,796.711,-0.05
61.336,796.721,-0.05
61.436,796.73,-0.05
61.536,796.739,-0.05
61.635,796.749,-0.05
61.735,796.758,-0.05
61.834,796.767,-0.05
61.934,796.777,-0.05
62.033,796.786,-0.05
62.133,796.795,-0.05
62.232,796.805,-0.05
62.332,796.814,-0.05
62.431,796.823,-0.05
62.531,796.833,-0.05
62.631,796.842,-0.05
62.73,796.852,-0.05
62.829,796.861,-0.05
62.929,796.87,-0.05
63.029,796.88,-0.05
63.129,796.889,-0.05
63.228,796.897,-0.05
63.327,796.907,-0.05
63.427,796.916,-0.05
63.527,796.925,-0.05
63.627,796.935,-0.05
63.726,796.944,-0.05
63.825,796.953,-0.05
63.925,796.963,-0.05
64.025,796.972,-0.05
64.124,796.981,-0.05
64.224,796.991,-0.05
64.323,797.0,-0.05
64.423,797.009,-0.05
64.522,797.019,-0.05
64.622,797.028,-0.05
64.722,797.037,-0.05
64.821,797.047,-0.05
64.92,797.056,-0.05
65.02,797.065,-0.05
65.12,797.075,-0.05
65.22,797.084,-0.05
65.318,797.094,-0.05
65.418,797.103,-0.05
65.518,797.112,-0.05
65.618,797.122,-0.05
65.717,797.13,-0.05
65.816,797.139,-0.05
65.916,797.149,-0.05
66.016,797.158,-0.05
66.115,797.167,-0.05
66.215,797.177,-0.05
66.314,797.186,-0.05
66.414,797.195,-0.05
66.513,797.205,-0.05
66.613,797.214,-0.05
66.713,797.223,-0.05
66.812,797.233,-0.05
66.912,797.242,-0.05
67.011,797.251,-0.05
67.111,797.261,-0.05
67.211,797.27,-0.05
67.31,797.279,-0.05
67.409,797.289,-0.05
67.509,797.298,-0.05
67.609,797.307,-0.05
67.709,797.317,-0.05
67.807,797.326,-0.05
67.907,797.335,-0.05
68.007,797.345,-0.05
68.107,797.354,-0.05
68.206,797.363,-0.05
68.305,797.373,-0.05
68.405,797.382,-0.05
68.505,797.392,-0.05
68.604,797.401,-0.05
68.704,797.41,-0.05
68.803,797.42,-0.05
68.903,797.429,-0.05
69.002,797.438,-0.05
69.102,797.448,-0.05
69.202,797.457,-0.05
69.301,797.466,-0.05
69.4,797.476,-0.05
69.5,797.485,-0.05
69.6,797.494,-0.05
69.7,797.504,-0.05
69.798,797.513,-0.05
69.898,797.522,-0.05
69.998,797.532,-0.05
70.098,797.541,-0.05
70.197,797.55,-0.05
70.296,797.56,-0.05
70.396,797.569,-0.05
70.496,797.578,-0.05
70.595,797.587,-0.05
70.695,797.596,-0.05
70.794,797.605,-0.05
70.894,797.615,-0.05
70.993,797.624,-0.05
71.093,797.633,-0.05
71.193,797.643,-0.05
71.292,797.652,-0.05
71.392,797.662,-0.05
71.491,797.671,-0.05
71.591,797.68,-0.05
71.691,797.69,-0.05
71.79,797.699,-0.05
71.889,797.708,-0.05
71.989,797.718,-0.05
72.089,797.727,-0.05
72.189,797.736,-0.05
72.287,797.746,-0.05
72.387,797.755,-0.05
72.487,797.764,-0.05
72.587,797.774,-0.05
72.686,797.783,-0.05
72.785,797.792,-0.05
72.885,797.802,-0.05
72.985,797.811,-0.05
73.084,797.819,-0.05
73.184,797.829,-0.05
73.283,797.838,-0.05
73.383,797.847,-0.05
73.482,797.857,-0.05
73.582,797.866,-0.05
73.682,797.875,-0.05
73.781,797.885,-0.05
73.88,797.894,-0.05
73.98,797.904,-0.05
74.08,797.913,-0.05
74.18,797.922,-0.05
74.278,797.932,-0.05
74.378,797.941,-0.05
74.478,797.95,-0.051
74.578,797.96,-0.051
74.678,797.969,-0.051
74.776,797.978,-0.051
74.876,797.988,-0.051
74.976,797.997,-0.051
75.076,798.006,-0.051
75.175,798.016,-0.051
75.274,798.025,-0.051
75.374,798.034,-0.051
75.474,798.043,-0.051
75.573,798.052,-0.051
75.673,798.061,-0.051
75.772,798.071,-0.051
75.872,798.08,-0.051
75.971,798.089,-0.051
76.071,798.099,-0.051
76.171,798.108,-0.051
76.27,798.117,-0.051
76.369,798.127,-0.051
76.469,798.136,-0.051
76.569,798.145,-0.051
76.669,798.155,-0.051
76.767,798.164,-0.051
76.867,798.173,-0.051
76.967,798.183,-0.051
77.067,798.192,-0.051
77.166,798.202,-0.051
77.265,798.211,-0.051
77.365,798.22,-0.051
77.465,798.23,-0.051
77.564,798.239,-0.051
77.664,798.248,-0.051
77.763,798.258,-0.051
77.863,798.266,-0.051
77.963,798.275,-0.051
78.062,798.285,-0.051
78.162,798.294,-0.051
78.261,798.303,-0.051
78.361,798.313,-0.051
78.46,798.322,-0.051
78.56,798.331,-0.051
78.66,798.341,-0.051
78.759,798.35,-0.051
78.858,798.359,-0.051
78.958,798.369,-0.051
79.058,798.378,-0.051
